PersonId,Gender,DateOfBirth,SeekingCounselors,HighSchool,City,State,ZipCode,RaceEthnicity,ParentEduLevel
20306,female,2002-12-20,0,American Indian Public High School,ANGELES,CA,90032,white,bachelor degree
20307,female,2002-12-28,0,Lennox Mathematics Science & Technology Academy,ANGELES,CA,90003,white,bachelor degree
20308,female,2002-12-27,1,University High School,ANGELES,CA,90059,white,high school
20309,female,2002-12-26,1,Northcoast Preparatory and Performing Arts Academy,ANGELES,CA,90028,white,high school
20310,female,2002-12-25,1,Mission San Jose High School,ANGELES,CA,90022,American Indian or Alaska Native,high school
20311,female,2002-12-24,1,Summit Preparatory High School,ANGELES,CA,90047,Black or African American,bachelor degree
20312,female,2002-12-29,1,Hawthorne Math and Science Academy,ANGELES,CA,90007,white,high school
20313,female,2002-12-31,1,Harbor Teacher Preparation Academy,ANGELES,CA,90045,white,associate degree
20314,female,2002-12-30,0,Monta Vista High School,ANGELES,CA,90004,Hispanic,bachelor degree
20315,female,2003-01-01,1,Campolindo High School,ANZA,CA,92539,white,high school
20316,female,2003-01-02,0,Piedmont High School,APTOS,CA,95003,Pacific Islander,associate degree
20317,female,2003-01-03,1,Saratoga High School,ARCADIA,CA,91007,white,high school
20318,female,2003-01-04,0,Miramonte High School,ARCATA,CA,95521,Black or African American,bachelor degree
20319,female,2003-01-06,0,University High School,ARCATA,CA,95521,white,associate degree
20320,female,2003-01-05,1,Magnolia Science Academy -​ 1 Reseda,ARCATA,CA,95521,white,bachelor degree
20321,female,2003-01-24,0,Redwood High,ATWATER,CA,95301,white,high school
20322,female,2003-01-23,1,Foothill Technology High School,AUBURN,CA,95603,white,associate degree
20323,female,2003-01-22,1,West Campus High School,BAKERSFIELD,CA,93314,white,bachelor degree
20324,female,2003-01-21,0,Coronado High School,BAKERSFIELD,CA,93312,Black or African American,high school
20325,female,2003-01-20,1,Arnold O. Beckman High School,BEACH,CA,92646,Black or African American,associate degree
20326,male,2003-01-19,0,Northwood High School,BEACH,CA,90813,white,associate degree
20327,female,2003-01-18,0,Carmel High School,BEACH,CA,90266,white,bachelor degree
20328,female,2003-01-17,1,Cupertino High School,BEAUMONT,CA,92223,white,high school
20329,female,2003-01-16,0,Foothill High School,BELLFLOWER,CA,90706,white,high school
20330,female,2003-01-15,0,Sherman Oaks Center for Enriched Studies,BELMONT,CA,94002,white,master degree
20331,female,2003-01-14,0,Irvington High School,BENICIA,CA,94510,Asian,bachelor degree
20332,female,2003-01-13,1,Rocklin High School,Big Bear City,CA,92314,Hispanic,associate degree
20333,female,2003-01-12,1,Poway High School,BURBANK,CA,91502,white,high school
20334,female,2003-01-11,1,San Ramon Valley High School,BURBANK,CA,91506,white,associate degree
20335,female,2003-01-10,1,Arcadia High School ,BURLINGAME,CA,94010,white,high school
20336,male,2003-01-07,1,Leadership Public Schools – Hayward,CALABASAS,CA,91302,white,bachelor degree
20337,female,2003-01-08,1,Burlingame High,CALIPATRIA,CA,92233,Pacific Islander,bachelor degree
20338,female,2003-01-09,0,Aspire Lionel Wilson College Preparatory Academy,CALISTOGA,CA,94515,white,high school
20339,female,2003-01-26,1,University Preparatory School,CAMARILLO,CA,93012,Hispanic,bachelor degree
20340,female,2003-01-25,0,Mills High School,CAMBRIA,CA,93428,white,associate degree
20341,female,2003-03-18,1,Sunny Hills High School,CANADA,CA,91011,white,high school
20342,female,2003-03-19,0,Alameda High School,CARLSBAD,CA,92008,Black or African American,associate degree
20343,female,2003-03-20,0,Environmental Charter High School,CARMEL,CA,93923,white,associate degree
20344,female,2003-03-21,1,Irvine High School,CARPINTERIA,CA,93013,white,high school
20345,female,2003-03-22,0,University Preparatory,CARSON,CA,90747,white,high school
20346,female,2003-03-17,1,Tomales High School,CARUTHERS,CA,93609,American Indian or Alaska Native,bachelor degree
20347,male,2003-03-16,1,Whitney High School,CASTROVILLE,CA,95012,white,high school
20348,female,2003-03-15,0,Institute Of Business Management And L,CEDRO,CA,96073,white,associate degree
20349,female,2003-03-14,1,Carlsbad High,CENTER,CA,92082,Black or African American,high school
20350,male,2003-03-13,0,West High School,CENTRO,CA,92243,white,associate degree
20351,female,2003-03-12,0,La Quinta High School,CERES,CA,95307,Black or African American,bachelor degree
20352,female,2003-03-11,1,Fountain Valley High School,CERRITOS,CA,90703,Black or African American,bachelor degree
20353,female,2003-03-10,0,The Grove School,CERRITOS,CA,90703,white,bachelor degree
20354,female,2003-03-09,0,Templeton High School,CHESTER,CA,96020,Black or African American,associate degree
20355,female,2003-03-08,0,Analy High,CITY,CA,92234,white,high school
20356,female,2003-03-07,1,Benicia High,CITY,CA,90230,Hispanic,bachelor degree
20357,female,2003-03-06,1,Saugus High,CITY,CA,94015,white,associate degree
20358,female,2003-03-05,1,Vista Del Lago High School,CITY,CA,91950,Black or African American,high school
20359,female,2003-03-04,1,Aptos High,CITY,CA,91780,Black or African American,high school
20360,female,2003-03-03,1,Chester Junior/​Senior High School,CLARA,CA,95051,white,high school
20361,female,2003-03-02,1,Nordhoff High,CLARA,CA,95051,white,high school
20362,female,2003-03-01,0,Calistoga Junior-​Senior High School,CLARKSBURG,CA,95612,Hispanic,bachelor degree
20363,male,2003-02-28,1,Oceana High,CLEMENTE,CA,92673,white,high school
20364,male,2003-02-27,0,George Washington Carver School of Arts and Science,CLOVIS,CA,93611,Black or African American,high school
20365,female,2003-02-26,1,Hayfork High,CLOVIS,CA,93611,white,high school
20366,female,2003-02-25,0,Oakland Military Institute College Preparatory Academy,CLOVIS,CA,93611,white,bachelor degree
20367,female,2003-02-24,0,Arcata High School,COLFAX,CA,95713,white,high school
20368,female,2003-02-23,1,Northridge Academy High School,CORONA,CA,92881,white,high school
20369,female,2003-02-22,0,Milpitas High,CORONA,CA,92881,white,bachelor degree
20370,female,2003-02-21,1,Liberty High School,CORONA,CA,92880,Black or African American,associate degree
20371,female,2003-02-20,1,Healdsburg High,CORONA,CA,92882,white,bachelor degree
20372,female,2003-02-19,0,Martin Luther King Jr. High School,CORONADO,CA,92118,white,high school
20373,female,2003-02-18,1,Richard Gahr High School,COUNTRY,CA,91351,Black or African American,bachelor degree
20374,female,2003-02-15,0,Petaluma High,COVINA,CA,91722,white,bachelor degree
20375,female,2003-02-16,0,Santiago High School,COVINA,CA,91723,Black or African American,bachelor degree
20376,male,2003-02-17,1,Del Oro High School,COVINA,CA,91791,white,associate degree
20377,female,2003-02-14,0,Torrance High School,COVINA,CA,91723,Black or African American,associate degree
20378,female,2003-02-13,0,Granada High School,CREEK,CA,95685,Black or African American,associate degree
20379,female,2003-02-12,0,Oceanside High School,CREEK,CA,94596,white,associate degree
20380,female,2003-02-11,1,Chaparral High,CREEK,CA,94598,Black or African American,high school
20381,female,2003-02-10,1,Murrieta Valley High School,CRESCENTA,CA,91214,white,bachelor degree
20382,male,2003-02-09,1,Edison High School,CRESCENTA,CA,91214,white,master degree
20383,female,2003-02-08,1,Polytechnic High School,CRUZ,CA,95060,white,high school
20384,female,2003-02-07,1,El Modena High School,CRUZ,CA,95062,white,bachelor degree
20385,female,2003-02-06,1,Grover Cleveland High School,CUCAMONGA,CA,91737,white,high school
20386,female,2003-02-04,0,Roseville High School,CUCAMONGA,CA,91701,Hispanic,high school
20387,female,2003-02-05,1,San Lorenzo Valley High School,CUPERTINO,CA,95014,Black or African American,associate degree
20388,female,2003-02-03,0,Escondido High,CUPERTINO,CA,95014,white,high school
20389,female,2003-02-02,1,Waterford High School,CYPRESS,CA,90630,Black or African American,master degree
20390,female,2003-02-01,0,Burroughs High School,CYPRESS,CA,90630,white,high school
20391,female,2003-01-31,0,John F. Kennedy High School,DANVILLE,CA,94526,Hispanic,master degree
20392,female,2003-01-30,1,Arlington High,DANVILLE,CA,94526,Black or African American,bachelor degree
20393,female,2003-01-29,0,Verdugo Hills Senior High School,DAVIS,CA,95616,white,bachelor degree
20394,female,2003-01-28,1,Livermore High,DELANO,CA,93215,white,high school
20395,female,2003-01-27,1,Dublin High School,DELHI,CA,95315,Black or African American,bachelor degree
20396,female,2003-03-23,0,Centennial High School,DESERT,CA,92260,white,high school
20397,female,2003-03-24,1,Cabrillo High School,SAN DIEGO,CA,92131,white,master degree
20398,male,2003-03-25,0,Central Valley High School,SAN DIEGO,CA,92128,white,high school
20399,female,2003-03-26,0,El Dorado High School,SAN DIEGO,CA,92106,white,high school
20400,female,2003-04-10,1,Herbert Hoover High School,SAN DIEGO,CA,92101,Black or African American,high school
20401,female,2003-04-09,0,Six Rivers Charter High School,SAN DIEGO,CA,92122,white,master degree
20402,female,2003-04-08,0,Rancho Buena Vista High,SAN DIEGO,CA,92120,Black or African American,associate degree
20403,female,2003-04-07,0,Vanden High,SAN DIEGO,CA,92126,white,associate degree
20404,female,2003-04-06,1,Eleanor Roosevelt High School,SAN DIEGO,CA,92154,white,high school
20405,female,2003-04-05,1,Alhambra Senior High School,SAN DIEGO,CA,92154,Black or African American,bachelor degree
20406,female,2003-04-04,1,Glendale High School,SAN DIEGO,CA,92124,Black or African American,bachelor degree
20407,female,2003-04-03,1,Portola Junior/​Senior High School,SAN DIEGO,CA,92139,white,associate degree
20408,female,2003-04-02,1,Fillmore Senior High School,SAN DIEGO,CA,92101,Black or African American,associate degree
20409,female,2003-04-01,1,Carpinteria Senior High School,SAN DIEGO,CA,92111,Pacific Islander,associate degree
20410,female,2003-03-31,0,Reseda Senior High School,SAN DIEGO,CA,92154,Hispanic,high school
20411,female,2003-03-30,1,Pioneer High School,SAN DIEGO,CA,92111,Hispanic,bachelor degree
20412,female,2003-03-29,0,Placer High,SAN DIEGO,CA,92130,white,associate degree
20413,female,2003-03-28,1,Montclair High School,SAN DIEGO,CA,92130,white,bachelor degree
20414,female,2003-03-27,0,Animo Venice Charter High School,SAN DIEGO,CA,92129,Black or African American,bachelor degree
20415,female,2003-04-11,0,Lakewood High,SAN DIEGO,CA,92129,white,bachelor degree
20416,female,2003-04-13,1,Mariposa Co High,SAN DIEGO,CA,92117,Black or African American,master degree
20417,female,2003-04-12,0,Mendocino High,DIMAS,CA,91773,white,associate degree
20418,female,2003-04-14,1,Shasta High School,DORADO,CA,95623,Black or African American,bachelor degree
20419,female,2003-04-15,1,Yucaipa High School,DOWNEY,CA,90241,white,bachelor degree
20420,female,2003-04-19,0,Riverbank High,DUARTE,CA,91010,Black or African American,bachelor degree
20421,female,2003-04-18,1,Lincoln High School,DUBLIN,CA,94568,white,high school
20422,female,2003-04-17,0,Alisal High,ELSINORE,CA,92530,Black or African American,high school
20423,female,2003-04-16,0,Clovis East High,ENCINITAS,CA,92024,white,high school
20424,female,2003-05-10,1,Westminster High,ESCALON,CA,95320,Black or African American,high school
20425,female,2003-05-09,0,Orestimba High,ESCONDIDO,CA,92026,Hispanic,high school
20426,male,2003-05-08,0,Elsinore High,ESCONDIDO,CA,92025,Hispanic,associate degree
20427,female,2003-05-07,0,Summit High,ESCONDIDO,CA,92025,Hispanic,high school
20428,female,2003-05-06,1,Cesar E. Chavez High School,ESTATES,CA,90274,white,high school
20429,female,2003-05-05,1,Loyalton High,ESTATES,CA,90274,Hispanic,high school
20430,male,2003-05-04,1,Livingston High School,ETIWANDA,CA,91739,white,bachelor degree
20431,male,2003-05-02,1,Paloma Valley High School,FAIRFIELD,CA,94533,white,bachelor degree
20432,female,2003-05-03,1,Ramona High School,FALLBROOK,CA,92028,white,high school
20433,male,2003-05-01,1,Delta High,FARMERSVILLE,CA,93223,American Indian or Alaska Native,high school
20434,female,2003-04-30,0,Clovis High,FELTON,CA,95018,Hispanic,associate degree
20435,female,2003-04-29,1,Sacramento Charter High,FILLMORE,CA,93015,white,high school
20436,female,2003-04-28,0,Atwater High School,FLORES,CA,92688,white,high school
20437,female,2003-04-27,1,Sanger High,FOLSOM,CA,95630,white,bachelor degree
20438,female,2003-04-26,0,Marysville Charter Academy For The Arts,FOLSOM,CA,95630,white,high school
20439,female,2003-04-25,0,Oakmont High School,FONTANA,CA,92336,Black or African American,high school
20440,male,2003-04-24,1,Buena High,FOREST,CA,92630,Hispanic,high school
20441,male,2003-04-23,0,Lodi High,FORESTHILL,CA,95631,white,bachelor degree
20442,male,2003-04-22,1,Peter Johansen High,Fountain Valley,CA,92708,white,bachelor degree
20443,female,2003-04-21,1,Hemet High School,FOWLER,CA,93625,Hispanic,associate degree
20444,female,2003-04-20,0,Paradise Senior High,FRANCISCO,CA,94132,white,bachelor degree
20445,male,2003-07-19,1,James C. Enochs High,FRANCISCO,CA,94121,white,bachelor degree
20446,male,2003-07-18,0,Foresthill High,FRANCISCO,CA,94109,Hispanic,bachelor degree
20447,male,2003-07-17,0,North Monterey Co High,FRANCISCO,CA,94112,Black or African American,high school
20448,female,2003-07-16,1,Frontier High,FRANCISCO,CA,94115,white,associate degree
20449,male,2003-07-15,0,Etiwanda High,FRANCISCO,CA,94080,white,associate degree
20450,male,2003-07-14,0,Clear Lake High School,FRANCISCO,CA,94080,Black or African American,high school
20451,male,2003-07-13,0,Centennial High,FREMONT,CA,94539,Hispanic,high school
20452,male,2003-07-12,1,Fred C. Beyer High School,FREMONT,CA,94538,Hispanic,master degree
20453,male,2003-07-11,1,Greenville Junior/​Senior High,FRESNO,CA,93740,white,high school
20454,male,2003-07-10,1,Hamilton High,FRESNO,CA,93706,Hispanic,master degree
20455,male,2003-07-09,1,Calabasas High School,FRESNO,CA,93720,white,high school
20456,male,2003-07-08,1,Calipatria High School,FRESNO,CA,93704,Hispanic,high school
20457,male,2003-07-07,1,Adolfo Camarillo High School,FULLERTON,CA,92833,Black or African American,associate degree
20458,male,2003-07-06,0,Canyon High,FULLERTON,CA,92831,white,bachelor degree
20459,male,2003-07-05,1,California Academy Of Mathematics And Science,FULLERTON,CA,92832,Hispanic,bachelor degree
20460,male,2003-07-04,0,Caruthers High,GABRIEL,CA,91776,Black or African American,high school
20461,male,2003-07-03,1,Castro Valley High,GALT,CA,95632,Black or African American,bachelor degree
20462,male,2003-07-02,0,Plano West Senior High School,HOUSTON,TX,77088,white,high school
20463,male,2003-07-01,0,Plano East Senior High School,HOUSTON,TX,77081,Black or African American,bachelor degree
20464,male,2003-06-30,1,Pilot Point High School,HOUSTON,TX,77058,white,high school
20465,female,2003-06-29,0,South Texas Academy of Medical Technology,HOUSTON,TX,77088,white,high school
20466,male,2003-06-28,1,Richardson High School,HOUSTON,TX,77003,white,associate degree
20467,male,2003-06-27,1,Keller High School,HOUSTON,TX,77038,Black or African American,bachelor degree
20468,male,2003-06-26,0,Berkner High School,HOUSTON,TX,77051,Hispanic,high school
20469,male,2003-06-25,1,Lago Vista High School,HOUSTON,TX,77021,Black or African American,associate degree
20470,male,2003-06-24,0,Pearce High School,HOUSTON,TX,77099,white,bachelor degree
20471,male,2003-06-23,0,A & M Cons High School,HOUSTON,TX,77053,white,bachelor degree
20472,male,2003-06-22,1,International School of the Americas,HOUSTON,TX,77024,white,bachelor degree
20473,male,2003-06-21,0,School Of Scien,HOUSTON,TX,77096,white,bachelor degree
20474,male,2003-06-20,0,Clark High School,HOUSTON,TX,77079,Black or African American,high school
20475,male,2003-06-19,0,Brandeis High School,HOUSTON,TX,77007,Black or African American,bachelor degree
20476,male,2003-06-18,1,Lee High School,HOUSTON,TX,77083,white,bachelor degree
20477,male,2003-06-17,1,Sherman High School,HOUSTON,TX,77098,Black or African American,bachelor degree
20478,male,2003-06-16,1,Lake Travis High School,HOUSTON,TX,77061,white,bachelor degree
